Preferred_Name	Name	Source
ER3413_156	AIZ51318	Ensembl Protein ID
ER3413_156	clcA	Gene Name
ER3413_156	b0155	RefSeq Protein ID
ER3413_157	ER3413_157	Ensembl Gene ID
ER3413_157	AIZ51328	Ensembl Protein ID
ER3413_157	erpA	Gene Name
ER3413_157	b0156	RefSeq Protein ID
ER3413_158	ER3413_158	Ensembl Gene ID
ER3413_158	AIZ51338	Ensembl Protein ID
ER3413_158	yadS	Gene Name
ER3413_158	b0157	RefSeq Protein ID
ER3413_159	ER3413_159	Ensembl Gene ID
ER3413_159	AIZ51346	Ensembl Protein ID
ER3413_159	btuF	Gene Name
ER3413_159	b0158	RefSeq Protein ID
ER3413_160	ER3413_160	Ensembl Gene ID
ER3413_160	AIZ51358	Ensembl Protein ID
ER3413_160	mtn	Gene Name
ER3413_160	b0159	RefSeq Protein ID
ER3413_161	ER3413_161	Ensembl Gene ID
ER3413_161	AIZ51367	Ensembl Protein ID
ER3413_161	dgt	Gene Name
ER3413_161	b0160	RefSeq Protein ID
ER3413_162	ER3413_162	Ensembl Gene ID
ER3413_162	AIZ51374	Ensembl Protein ID
ER3413_162	degP	Gene Name
ER3413_162	b0161	RefSeq Protein ID
ER3413_163	ER3413_163	Ensembl Gene ID
ER3413_163	AIZ51385	Ensembl Protein ID
ER3413_163	cdaR	Gene Name
ER3413_163	b0162	RefSeq Protein ID
ER3413_164	ER3413_164	Ensembl Gene ID
ER3413_164	AIZ51396	Ensembl Protein ID
ER3413_164	yaeH	Gene Name
ER3413_164	b0163	RefSeq Protein ID
ER3413_165	ER3413_165	Ensembl Gene ID
ER3413_165	AIZ51407	Ensembl Protein ID
ER3413_165	yaeI	Gene Name
ER3413_165	b0164	RefSeq Protein ID
ER3413_166	ER3413_166	Ensembl Gene ID
ER3413_166	AIZ51418	Ensembl Protein ID
ER3413_166	dapD	Gene Name
ER3413_166	b0166	RefSeq Protein ID
ER3413_167	ER3413_167	Ensembl Gene ID
ER3413_167	AIZ51429	Ensembl Protein ID
ER3413_167	glnD	Gene Name
ER3413_167	b0167	RefSeq Protein ID
ER3413_168	ER3413_168	Ensembl Gene ID
ER3413_168	AIZ51439	Ensembl Protein ID
ER3413_168	map	Gene Name
ER3413_168	b0168	RefSeq Protein ID
ER3413_170	ER3413_170	Ensembl Gene ID
ER3413_170	AIZ51458	Ensembl Protein ID
ER3413_170	rpsB	Gene Name
ER3413_170	b0169	RefSeq Protein ID
ER3413_171	ER3413_171	Ensembl Gene ID
ER3413_171	AIZ51467	Ensembl Protein ID
ER3413_171	tsf	Gene Name
ER3413_171	b0170	RefSeq Protein ID
ER3413_172	ER3413_172	Ensembl Gene ID
ER3413_172	AIZ51477	Ensembl Protein ID
ER3413_172	pyrH	Gene Name
ER3413_172	b0171	RefSeq Protein ID
ER3413_173	ER3413_173	Ensembl Gene ID
ER3413_173	AIZ51488	Ensembl Protein ID
ER3413_173	frr	Gene Name
ER3413_173	b0172	RefSeq Protein ID
ER3413_174	ER3413_174	Ensembl Gene ID
ER3413_174	AIZ51499	Ensembl Protein ID
ER3413_174	dxr	Gene Name
ER3413_174	b0173	RefSeq Protein ID
ER3413_175	ER3413_175	Ensembl Gene ID
ER3413_175	AIZ51510	Ensembl Protein ID
ER3413_175	ispU	Gene Name
ER3413_175	b0174	RefSeq Protein ID
ER3413_177	ER3413_177	Ensembl Gene ID
ER3413_177	AIZ51526	Ensembl Protein ID
ER3413_177	cdsA	Gene Name
ER3413_177	b0175	RefSeq Protein ID
ER3413_178	ER3413_178	Ensembl Gene ID
ER3413_178	AIZ51537	Ensembl Protein ID
ER3413_178	rseP	Gene Name
ER3413_178	b0176	RefSeq Protein ID
ER3413_179	ER3413_179	Ensembl Gene ID
ER3413_179	AIZ51548	Ensembl Protein ID
ER3413_179	bamA	Gene Name
ER3413_179	b0177	RefSeq Protein ID
ER3413_180	ER3413_180	Ensembl Gene ID
ER3413_180	AIZ51559	Ensembl Protein ID
ER3413_180	skp	Gene Name
ER3413_180	b0178	RefSeq Protein ID
ER3413_181	ER3413_181	Ensembl Gene ID
ER3413_181	AIZ51569	Ensembl Protein ID
ER3413_181	lpxD	Gene Name
ER3413_181	b0179	RefSeq Protein ID
ER3413_182	ER3413_182	Ensembl Gene ID
ER3413_182	AIZ51580	Ensembl Protein ID
ER3413_182	fabZ	Gene Name
ER3413_182	b0180	RefSeq Protein ID
ER3413_183	ER3413_183	Ensembl Gene ID
ER3413_183	AIZ51591	Ensembl Protein ID
ER3413_183	lpxA	Gene Name
ER3413_183	b0181	RefSeq Protein ID
ER3413_184	ER3413_184	Ensembl Gene ID
ER3413_184	AIZ51602	Ensembl Protein ID
ER3413_184	lpxB	Gene Name
ER3413_184	b0182	RefSeq Protein ID
ER3413_185	ER3413_185	Ensembl Gene ID
ER3413_185	AIZ51612	Ensembl Protein ID
ER3413_185	rnhB	Gene Name
ER3413_185	b0183	RefSeq Protein ID
ER3413_186	ER3413_186	Ensembl Gene ID
ER3413_186	AIZ51622	Ensembl Protein ID
ER3413_186	dnaE	Gene Name
ER3413_186	b0184	RefSeq Protein ID
ER3413_187	ER3413_187	Ensembl Gene ID
ER3413_187	AIZ51633	Ensembl Protein ID
ER3413_187	accA	Gene Name
ER3413_187	b0185	RefSeq Protein ID
ER3413_188	ER3413_188	Ensembl Gene ID
ER3413_188	AIZ51642	Ensembl Protein ID
ER3413_188	ldcC	Gene Name
ER3413_188	b0186	RefSeq Protein ID
ER3413_189	ER3413_189	Ensembl Gene ID
ER3413_189	AIZ51651	Ensembl Protein ID
ER3413_189	yaeR	Gene Name
ER3413_189	b0187	RefSeq Protein ID
ER3413_190	ER3413_190	Ensembl Gene ID
ER3413_190	AIZ51663	Ensembl Protein ID
ER3413_190	tilS	Gene Name
ER3413_190	b0188	RefSeq Protein ID
ER3413_191	ER3413_191	Ensembl Gene ID
ER3413_191	AIZ51673	Ensembl Protein ID
ER3413_191	rof	Gene Name
ER3413_191	b0189	RefSeq Protein ID
ER3413_192	ER3413_192	Ensembl Gene ID
ER3413_192	AIZ51684	Ensembl Protein ID
ER3413_192	yaeP	Gene Name
ER3413_192	b4406	RefSeq Protein ID
ER3413_193	ER3413_193	Ensembl Gene ID
ER3413_193	AIZ51695	Ensembl Protein ID
ER3413_193	yaeQ	Gene Name
ER3413_193	b0190	RefSeq Protein ID
ER3413_194	ER3413_194	Ensembl Gene ID
ER3413_194	AIZ51705	Ensembl Protein ID
ER3413_194	arfB	Gene Name
ER3413_194	b0191	RefSeq Protein ID
ER3413_195	ER3413_195	Ensembl Gene ID
ER3413_195	AIZ51715	Ensembl Protein ID
ER3413_195	nlpE	Gene Name
ER3413_195	b0192	RefSeq Protein ID
ER3413_196	ER3413_196	Ensembl Gene ID
ER3413_196	AIZ51723	Ensembl Protein ID
ER3413_196	yaeF	Gene Name
ER3413_196	b0193	RefSeq Protein ID
ER3413_197	ER3413_197	Ensembl Gene ID
ER3413_197	AIZ51730	Ensembl Protein ID
ER3413_197	proS	Gene Name
ER3413_197	b0194	RefSeq Protein ID
ER3413_198	ER3413_198	Ensembl Gene ID
ER3413_198	AIZ51741	Ensembl Protein ID
ER3413_198	tsaA	Gene Name
ER3413_198	b0195	RefSeq Protein ID
ER3413_199	ER3413_199	Ensembl Gene ID
ER3413_199	AIZ51751	Ensembl Protein ID
ER3413_199	rcsF	Gene Name
ER3413_199	b0196	RefSeq Protein ID
ER3413_200	ER3413_200	Ensembl Gene ID
ER3413_200	AIZ51763	Ensembl Protein ID
ER3413_200	metQ	Gene Name
ER3413_200	b0197	RefSeq Protein ID
ER3413_201	ER3413_201	Ensembl Gene ID
ER3413_201	AIZ51774	Ensembl Protein ID
ER3413_201	metI	Gene Name
ER3413_201	b0198	RefSeq Protein ID
ER3413_202	ER3413_202	Ensembl Gene ID
ER3413_202	AIZ51779	Ensembl Protein ID
ER3413_202	metN	Gene Name
ER3413_202	b0199	RefSeq Protein ID
ER3413_203	ER3413_203	Ensembl Gene ID
ER3413_203	AIZ51789	Ensembl Protein ID
ER3413_203	gmhB	Gene Name
ER3413_203	b0200	RefSeq Protein ID
ER3413_212	ER3413_212	Ensembl Gene ID
ER3413_212	AIZ51866	Ensembl Protein ID
ER3413_212	dkgB	Gene Name
ER3413_212	b0207	RefSeq Protein ID
ER3413_211	ER3413_211	Ensembl Gene ID
ER3413_211	AIZ51855	Ensembl Protein ID
ER3413_211	yafC	Gene Name
ER3413_211	b0208	RefSeq Protein ID
ER3413_213	ER3413_213	Ensembl Gene ID
ER3413_213	AIZ51877	Ensembl Protein ID
ER3413_213	yafD	Gene Name
ER3413_213	b0209	RefSeq Protein ID
ER3413_214	ER3413_214	Ensembl Gene ID
ER3413_214	AIZ51888	Ensembl Protein ID
ER3413_214	yafE	Gene Name
ER3413_214	b0210	RefSeq Protein ID
ER3413_215	ER3413_215	Ensembl Gene ID
ER3413_215	AIZ51896	Ensembl Protein ID
ER3413_215	mltD	Gene Name
ER3413_215	b0211	RefSeq Protein ID
ER3413_216	ER3413_216	Ensembl Gene ID
ER3413_216	AIZ51906	Ensembl Protein ID
ER3413_216	gloB	Gene Name
ER3413_216	b0212	RefSeq Protein ID
ER3413_218	ER3413_218	Ensembl Gene ID
ER3413_218	AIZ51925	Ensembl Protein ID
ER3413_218	yafS	Gene Name
ER3413_218	b0213	RefSeq Protein ID
ER3413_217	ER3413_217	Ensembl Gene ID
ER3413_217	AIZ51917	Ensembl Protein ID
ER3413_217	rnhA	Gene Name
ER3413_217	b0214	RefSeq Protein ID
ER3413_219	ER3413_219	Ensembl Gene ID
ER3413_219	AIZ51934	Ensembl Protein ID
ER3413_219	dnaQ	Gene Name
ER3413_219	b0215	RefSeq Protein ID
ER3413_221	ER3413_221	Ensembl Gene ID
ER3413_221	AIZ51951	Ensembl Protein ID
ER3413_221	yafT	Gene Name
ER3413_221	b0217	RefSeq Protein ID
ER3413_4611	ER3413_4611	Ensembl Gene ID
ER3413_4611	AIZ54284	Ensembl Protein ID
ER3413_4611	ykfM	Gene Name
ER3413_4611	b4586	RefSeq Protein ID
ER3413_223	ER3413_223	Ensembl Gene ID
ER3413_223	AIZ51970	Ensembl Protein ID
ER3413_223	yafV	Gene Name
ER3413_223	b0219	RefSeq Protein ID
ER3413_224	ER3413_224	Ensembl Gene ID
ER3413_224	AIZ51980	Ensembl Protein ID
ER3413_224	ivy	Gene Name
ER3413_224	b0220	RefSeq Protein ID
ER3413_225	ER3413_225	Ensembl Gene ID
ER3413_225	AIZ51990	Ensembl Protein ID
ER3413_225	fadE	Gene Name
ER3413_225	b0221	RefSeq Protein ID
ER3413_226	ER3413_226	Ensembl Gene ID
ER3413_226	AIZ52000	Ensembl Protein ID
ER3413_226	gmhA	Gene Name
ER3413_226	b0222	RefSeq Protein ID
ER3413_228	ER3413_228	Ensembl Gene ID
ER3413_228	AIZ52020	Ensembl Protein ID
ER3413_228	yafJ	Gene Name
ER3413_228	b0223	RefSeq Protein ID
ER3413_227	ER3413_227	Ensembl Gene ID
ER3413_227	AIZ52009	Ensembl Protein ID
ER3413_227	yafK	Gene Name
ER3413_227	b0224	RefSeq Protein ID
ER3413_229	ER3413_229	Ensembl Gene ID
ER3413_229	AIZ52031	Ensembl Protein ID
ER3413_229	yafQ	Gene Name
ER3413_229	b0225	RefSeq Protein ID
ER3413_230	ER3413_230	Ensembl Gene ID
ER3413_230	AIZ52042	Ensembl Protein ID
ER3413_230	dinJ	Gene Name
ER3413_230	b0226	RefSeq Protein ID
ER3413_231	ER3413_231	Ensembl Gene ID
ER3413_231	AIZ52052	Ensembl Protein ID
ER3413_231	yafL	Gene Name
ER3413_231	b0227	RefSeq Protein ID
ER3413_232	ER3413_232	Ensembl Gene ID
ER3413_232	AIZ52061	Ensembl Protein ID
ER3413_232	rayT	Gene Name
ER3413_232	b0228	RefSeq Protein ID
ER3413_235	ER3413_235	Ensembl Gene ID
ER3413_235	AIZ52090	Ensembl Protein ID
ER3413_235	dinB	Gene Name
ER3413_235	b0231	RefSeq Protein ID
ER3413_236	ER3413_236	Ensembl Gene ID
ER3413_236	AIZ52101	Ensembl Protein ID
ER3413_236	yafN	Gene Name
ER3413_236	b0232	RefSeq Protein ID
ER3413_237	ER3413_237	Ensembl Gene ID
ER3413_237	AIZ52112	Ensembl Protein ID
ER3413_237	yafO	Gene Name
ER3413_237	b0233	RefSeq Protein ID
ER3413_238	ER3413_238	Ensembl Gene ID
ER3413_238	AIZ52122	Ensembl Protein ID
ER3413_238	yafP	Gene Name
ER3413_238	b0234	RefSeq Protein ID
ER3413_241	ER3413_241	Ensembl Gene ID
ER3413_241	AIZ52152	Ensembl Protein ID
ER3413_241	pepD	Gene Name
ER3413_241	b0237	RefSeq Protein ID
ER3413_242	ER3413_242	Ensembl Gene ID
ER3413_242	AIZ52160	Ensembl Protein ID
ER3413_242	gpt	Gene Name
ER3413_242	b0238	RefSeq Protein ID
ER3413_243	ER3413_243	Ensembl Gene ID
ER3413_243	AIZ52170	Ensembl Protein ID
ER3413_243	frsA	Gene Name
ER3413_243	b0239	RefSeq Protein ID
ER3413_244	ER3413_244	Ensembl Gene ID
ER3413_244	AIZ52176	Ensembl Protein ID
ER3413_244	crl	Gene Name
ER3413_244	b0240	RefSeq Protein ID
ER3413_245	ER3413_245	Ensembl Gene ID
ER3413_245	AIZ52187	Ensembl Protein ID
ER3413_245	phoE	Gene Name
ER3413_245	b0241	RefSeq Protein ID
ER3413_246	ER3413_246	Ensembl Gene ID
ER3413_246	AIZ52197	Ensembl Protein ID
ER3413_246	proB	Gene Name
ER3413_246	b0242	RefSeq Protein ID
ER3413_247	ER3413_247	Ensembl Gene ID
ER3413_247	AIZ52208	Ensembl Protein ID
ER3413_247	proA	Gene Name
ER3413_247	b0243	RefSeq Protein ID
ER3413_249	ER3413_249	Ensembl Gene ID
ER3413_249	AIZ52221	Ensembl Protein ID
ER3413_249	ykfI	Gene Name
ER3413_249	b0245	RefSeq Protein ID
ER3413_250	ER3413_250	Ensembl Gene ID
ER3413_250	AIZ52233	Ensembl Protein ID
ER3413_250	yafW	Gene Name
ER3413_250	b0246	RefSeq Protein ID
ER3413_251	ER3413_251	Ensembl Gene ID
ER3413_251	AIZ52244	Ensembl Protein ID
ER3413_251	ykfH	Gene Name
ER3413_251	b4504	RefSeq Protein ID
ER3413_252	ER3413_252	Ensembl Gene ID
ER3413_252	AIZ52255	Ensembl Protein ID
ER3413_252	ykfG	Gene Name
ER3413_252	b0247	RefSeq Protein ID
ER3413_253	ER3413_253	Ensembl Gene ID
ER3413_253	AIZ52265	Ensembl Protein ID
ER3413_253	yafX	Gene Name
ER3413_253	b0248	RefSeq Protein ID
ER3413_254	ER3413_254	Ensembl Gene ID
ER3413_254	AIZ52276	Ensembl Protein ID
ER3413_254	ykfF	Gene Name
ER3413_254	b0249	RefSeq Protein ID
ER3413_255	ER3413_255	Ensembl Gene ID
ER3413_255	AIZ52287	Ensembl Protein ID
ER3413_255	ykfB	Gene Name
ER3413_255	b0250	RefSeq Protein ID
ER3413_256	ER3413_256	Ensembl Gene ID
ER3413_256	AIZ52298	Ensembl Protein ID
ER3413_256	yafY	Gene Name
ER3413_256	b0251	RefSeq Protein ID
ER3413_258	ER3413_258	Ensembl Gene ID
ER3413_258	AIZ52318	Ensembl Protein ID
ER3413_258	yafZ	Gene Name
ER3413_258	b0252	RefSeq Protein ID
ER3413_259	ER3413_259	Ensembl Gene ID
ER3413_259	AIZ52327	Ensembl Protein ID
ER3413_259	ykfA	Gene Name
ER3413_259	b0253	RefSeq Protein ID
ER3413_260	ER3413_260	Ensembl Gene ID
ER3413_260	AIZ52338	Ensembl Protein ID
ER3413_260	perR	Gene Name
ER3413_260	b0254	RefSeq Protein ID
ER3413_4428	ER3413_1433	Ensembl Gene ID
ER3413_4428	ER3413_262	Ensembl Gene ID
ER3413_4428	ER3413_4428	Ensembl Gene ID
ER3413_4428	AIZ51206	Ensembl Protein ID
ER3413_4428	AIZ52356	Ensembl Protein ID
ER3413_4428	AIZ54099	Ensembl Protein ID
ER3413_4428	insI1	Gene Name
ER3413_4428	b1404	RefSeq Protein ID
ER3413_671	ER3413_1359	Ensembl Gene ID
ER3413_671	ER3413_2057	Ensembl Gene ID
ER3413_671	ER3413_2093	Ensembl Gene ID
ER3413_671	ER3413_2263	Ensembl Gene ID
ER3413_671	ER3413_265	Ensembl Gene ID
ER3413_671	ER3413_3072	Ensembl Gene ID
ER3413_671	ER3413_3302	Ensembl Gene ID
ER3413_671	ER3413_3601	Ensembl Gene ID
ER3413_671	ER3413_562	Ensembl Gene ID
ER3413_671	ER3413_671	Ensembl Gene ID
ER3413_671	AIZ51138	Ensembl Protein ID
ER3413_671	AIZ51809	Ensembl Protein ID
ER3413_671	AIZ51840	Ensembl Protein ID
ER3413_671	AIZ52002	Ensembl Protein ID
ER3413_671	AIZ52387	Ensembl Protein ID
ER3413_671	AIZ52778	Ensembl Protein ID
ER3413_671	AIZ53006	Ensembl Protein ID
ER3413_671	AIZ53302	Ensembl Protein ID
ER3413_671	AIZ54399	Ensembl Protein ID
ER3413_671	AIZ54508	Ensembl Protein ID
ER3413_671	insH1	Gene Name
ER3413_671	b2982	RefSeq Protein ID
ER3413_266	ER3413_266	Ensembl Gene ID
ER3413_266	AIZ52398	Ensembl Protein ID
ER3413_266	mmuP	Gene Name
ER3413_266	b0260	RefSeq Protein ID
ER3413_267	ER3413_267	Ensembl Gene ID
ER3413_267	AIZ52409	Ensembl Protein ID
ER3413_267	mmuM	Gene Name
ER3413_267	b0261	RefSeq Protein ID
ER3413_268	ER3413_268	Ensembl Gene ID
ER3413_268	AIZ52415	Ensembl Protein ID
ER3413_268	afuC	Gene Name
ER3413_268	b0262	RefSeq Protein ID
ER3413_273	ER3413_273	Ensembl Gene ID
ER3413_273	AIZ52459	Ensembl Protein ID
ER3413_273	yagA	Gene Name
ER3413_273	b0267	RefSeq Protein ID
ER3413_274	ER3413_274	Ensembl Gene ID
ER3413_274	AIZ52468	Ensembl Protein ID
ER3413_274	yagE	Gene Name
ER3413_274	b0268	RefSeq Protein ID
ER3413_275	ER3413_275	Ensembl Gene ID
ER3413_275	AIZ52479	Ensembl Protein ID
ER3413_275	yagF	Gene Name
ER3413_275	b0269	RefSeq Protein ID
ER3413_276	ER3413_276	Ensembl Gene ID
ER3413_276	AIZ52486	Ensembl Protein ID
ER3413_276	yagG	Gene Name
ER3413_276	b0270	RefSeq Protein ID
ER3413_277	ER3413_277	Ensembl Gene ID
ER3413_277	AIZ52492	Ensembl Protein ID
ER3413_277	yagH	Gene Name
ER3413_277	b0271	RefSeq Protein ID
ER3413_278	ER3413_278	Ensembl Gene ID
ER3413_278	AIZ52499	Ensembl Protein ID
ER3413_278	yagI	Gene Name
ER3413_278	b0272	RefSeq Protein ID
ER3413_279	ER3413_279	Ensembl Gene ID
ER3413_279	AIZ52510	Ensembl Protein ID
ER3413_279	argF	Gene Name
ER3413_279	b0273	RefSeq Protein ID
ER3413_283	ER3413_283	Ensembl Gene ID
ER3413_283	AIZ52548	Ensembl Protein ID
ER3413_283	yagK	Gene Name
ER3413_283	b0277	RefSeq Protein ID
ER3413_284	ER3413_284	Ensembl Gene ID
ER3413_284	AIZ52557	Ensembl Protein ID
ER3413_284	yagL	Gene Name
ER3413_284	b0278	RefSeq Protein ID
ER3413_285	ER3413_285	Ensembl Gene ID
ER3413_285	AIZ52567	Ensembl Protein ID
ER3413_285	yagM	Gene Name
ER3413_285	b0279	RefSeq Protein ID
ER3413_4526	ER3413_4526	Ensembl Gene ID
ER3413_4526	AIZ54190	Ensembl Protein ID
ER3413_4526	yagN	Gene Name
ER3413_4526	b0280	RefSeq Protein ID
ER3413_287	ER3413_287	Ensembl Gene ID
ER3413_287	AIZ52586	Ensembl Protein ID
ER3413_287	intF	Gene Name
ER3413_287	b0281	RefSeq Protein ID
ER3413_290	ER3413_290	Ensembl Gene ID
ER3413_290	AIZ52616	Ensembl Protein ID
ER3413_290	paoD	Gene Name
ER3413_290	b0283	RefSeq Protein ID
ER3413_291	ER3413_291	Ensembl Gene ID
ER3413_291	AIZ52624	Ensembl Protein ID
ER3413_291	paoC	Gene Name
ER3413_291	b0284	RefSeq Protein ID
ER3413_292	ER3413_292	Ensembl Gene ID
ER3413_292	AIZ52633	Ensembl Protein ID
ER3413_292	paoB	Gene Name
ER3413_292	b0285	RefSeq Protein ID
ER3413_293	ER3413_293	Ensembl Gene ID
ER3413_293	AIZ52644	Ensembl Protein ID
ER3413_293	paoA	Gene Name
ER3413_293	b0286	RefSeq Protein ID
ER3413_295	ER3413_295	Ensembl Gene ID
ER3413_295	AIZ52659	Ensembl Protein ID
ER3413_295	yagU	Gene Name
ER3413_295	b0287	RefSeq Protein ID
ER3413_4530	ER3413_4530	Ensembl Gene ID
ER3413_4530	AIZ54195	Ensembl Protein ID
ER3413_4530	ykgJ	Gene Name
ER3413_4530	b0288	RefSeq Protein ID
ER3413_296	ER3413_296	Ensembl Gene ID
ER3413_296	AIZ52670	Ensembl Protein ID
ER3413_296	ecpE	Gene Name
ER3413_296	b0289	RefSeq Protein ID
ER3413_297	ER3413_297	Ensembl Gene ID
ER3413_297	AIZ52681	Ensembl Protein ID
ER3413_297	ecpD	Gene Name
ER3413_297	b0290	RefSeq Protein ID
ER3413_298	ER3413_298	Ensembl Gene ID
ER3413_298	AIZ52691	Ensembl Protein ID
ER3413_298	ecpC	Gene Name
ER3413_298	b0291	RefSeq Protein ID
ER3413_299	ER3413_299	Ensembl Gene ID
ER3413_299	AIZ52700	Ensembl Protein ID
ER3413_299	ecpB	Gene Name
ER3413_299	b0292	RefSeq Protein ID
ER3413_300	ER3413_300	Ensembl Gene ID
ER3413_300	AIZ52712	Ensembl Protein ID
ER3413_300	ecpA	Gene Name
ER3413_300	b0293	RefSeq Protein ID
ER3413_301	ER3413_301	Ensembl Gene ID
ER3413_301	AIZ52721	Ensembl Protein ID
ER3413_301	ecpR	Gene Name
ER3413_301	b0294	RefSeq Protein ID
ER3413_4557	ER3413_4557	Ensembl Gene ID
ER3413_4557	AIZ54224	Ensembl Protein ID
ER3413_4557	ykgL	Gene Name
ER3413_4557	b0295	RefSeq Protein ID
ER3413_302	ER3413_302	Ensembl Gene ID
ER3413_302	AIZ52732	Ensembl Protein ID
ER3413_302	ykgO	Gene Name
ER3413_302	b4506	RefSeq Protein ID
ER3413_303	ER3413_303	Ensembl Gene ID
ER3413_303	AIZ52741	Ensembl Protein ID
ER3413_303	ykgM	Gene Name
ER3413_303	b0296	RefSeq Protein ID
ER3413_4620	ER3413_4620	Ensembl Gene ID
ER3413_4620	AIZ54294	Ensembl Protein ID
ER3413_4620	ykgR	Gene Name
ER3413_4620	b4671	RefSeq Protein ID
ER3413_550	ER3413_1052	Ensembl Gene ID
ER3413_550	ER3413_2150	Ensembl Gene ID
ER3413_550	ER3413_305	Ensembl Gene ID
ER3413_550	ER3413_380	Ensembl Gene ID
ER3413_550	ER3413_550	Ensembl Gene ID
ER3413_550	AIZ50838	Ensembl Protein ID
ER3413_550	AIZ51897	Ensembl Protein ID
ER3413_550	AIZ52759	Ensembl Protein ID
ER3413_550	AIZ53498	Ensembl Protein ID
ER3413_550	AIZ54388	Ensembl Protein ID
ER3413_550	insE1	Gene Name
ER3413_550	b0540	RefSeq Protein ID
ER3413_551	ER3413_1051	Ensembl Gene ID
ER3413_551	ER3413_2152	Ensembl Gene ID
ER3413_551	ER3413_307	Ensembl Gene ID
ER3413_551	ER3413_379	Ensembl Gene ID
ER3413_551	ER3413_551	Ensembl Gene ID
ER3413_551	AIZ50837	Ensembl Protein ID
ER3413_551	AIZ51898	Ensembl Protein ID
ER3413_551	AIZ52776	Ensembl Protein ID
ER3413_551	AIZ53490	Ensembl Protein ID
ER3413_551	AIZ54389	Ensembl Protein ID
ER3413_551	insF1	Gene Name
ER3413_551	b0299	RefSeq Protein ID
ER3413_308	ER3413_308	Ensembl Gene ID
ER3413_308	AIZ52785	Ensembl Protein ID
ER3413_308	ykgB	Gene Name
ER3413_308	b0301	RefSeq Protein ID
ER3413_309	ER3413_309	Ensembl Gene ID
ER3413_309	AIZ52795	Ensembl Protein ID
ER3413_309	ykgI	Gene Name
ER3413_309	b0303	RefSeq Protein ID
ER3413_310	ER3413_310	Ensembl Gene ID
ER3413_310	AIZ52804	Ensembl Protein ID
ER3413_312	ER3413_312	Ensembl Gene ID
ER3413_312	AIZ52824	Ensembl Protein ID
ER3413_312	ykgD	Gene Name
ER3413_312	b0305	RefSeq Protein ID
ER3413_314	ER3413_314	Ensembl Gene ID
ER3413_314	AIZ52843	Ensembl Protein ID
ER3413_314	ykgE	Gene Name
ER3413_314	b0306	RefSeq Protein ID
ER3413_315	ER3413_315	Ensembl Gene ID
ER3413_315	AIZ52854	Ensembl Protein ID
ER3413_315	ykgF	Gene Name
ER3413_315	b0307	RefSeq Protein ID
ER3413_316	ER3413_316	Ensembl Gene ID
ER3413_316	AIZ52862	Ensembl Protein ID
ER3413_316	ykgG	Gene Name
ER3413_316	b0308	RefSeq Protein ID
ER3413_317	ER3413_317	Ensembl Gene ID
ER3413_317	AIZ52872	Ensembl Protein ID
ER3413_317	ykgH	Gene Name
ER3413_317	b0310	RefSeq Protein ID
ER3413_318	ER3413_318	Ensembl Gene ID
ER3413_318	AIZ52882	Ensembl Protein ID
ER3413_318	betA	Gene Name
ER3413_318	b0311	RefSeq Protein ID
ER3413_319	ER3413_319	Ensembl Gene ID
ER3413_319	AIZ52892	Ensembl Protein ID
ER3413_319	betB	Gene Name
ER3413_319	b0312	RefSeq Protein ID
ER3413_320	ER3413_320	Ensembl Gene ID
ER3413_320	AIZ52904	Ensembl Protein ID
ER3413_320	betI	Gene Name
ER3413_320	b0313	RefSeq Protein ID
ER3413_321	ER3413_321	Ensembl Gene ID
ER3413_321	AIZ52913	Ensembl Protein ID
ER3413_321	betT	Gene Name
ER3413_321	b0314	RefSeq Protein ID
ER3413_322	ER3413_322	Ensembl Gene ID
ER3413_322	AIZ52922	Ensembl Protein ID
ER3413_322	yahA	Gene Name
ER3413_322	b0315	RefSeq Protein ID
ER3413_323	ER3413_323	Ensembl Gene ID
ER3413_323	AIZ52930	Ensembl Protein ID
ER3413_323	yahB	Gene Name
ER3413_323	b0316	RefSeq Protein ID
ER3413_324	ER3413_324	Ensembl Gene ID
ER3413_324	AIZ52941	Ensembl Protein ID
ER3413_324	yahC	Gene Name
ER3413_324	b0317	RefSeq Protein ID
ER3413_325	ER3413_325	Ensembl Gene ID
ER3413_325	AIZ52952	Ensembl Protein ID
ER3413_325	yahD	Gene Name
ER3413_325	b0318	RefSeq Protein ID
ER3413_326	ER3413_326	Ensembl Gene ID
ER3413_326	AIZ52963	Ensembl Protein ID
ER3413_326	yahE	Gene Name
ER3413_326	b0319	RefSeq Protein ID
ER3413_327	ER3413_327	Ensembl Gene ID
ER3413_327	AIZ52970	Ensembl Protein ID
ER3413_327	yahF	Gene Name
ER3413_327	b0320	RefSeq Protein ID
ER3413_328	ER3413_328	Ensembl Gene ID
ER3413_328	AIZ52981	Ensembl Protein ID
ER3413_328	yahG	Gene Name
ER3413_328	b0321	RefSeq Protein ID
ER3413_330	ER3413_330	Ensembl Gene ID
ER3413_330	AIZ53003	Ensembl Protein ID
ER3413_330	yahI	Gene Name
ER3413_330	b0323	RefSeq Protein ID
ER3413_331	ER3413_331	Ensembl Gene ID
ER3413_331	AIZ53013	Ensembl Protein ID
ER3413_331	yahJ	Gene Name
ER3413_331	b0324	RefSeq Protein ID
ER3413_332	ER3413_332	Ensembl Gene ID
ER3413_332	AIZ53024	Ensembl Protein ID
ER3413_332	yahK	Gene Name
ER3413_332	b0325	RefSeq Protein ID
